User Name,Course Title,Quiz Score,Engagement Score,Assignment Grade,Overall Rating
Terry Pierce,Data Cleaning & Preprocessing,54.0,82,62,69
Terry Pierce,Data Ethics,89.0,60,93,90
Terry Pierce,Data Analysis for Business Decisions,87.0,51,72,81
Terry Pierce,Google Ads Fundamentals,55.0,98,82,78
Terry Pierce,Continuous Integration and Delivery,80.0,66,84,84
Terry Pierce,Reinforcement Learning,94.0,60,65,82
Terry Pierce,Troubleshooting Techniques,70.0,100,65,77
Terry Pierce,Financial Planning and Forecasting,57.0,73,56,67
Terry Pierce,Customer Service Skills for IT,55.0,97,78,76
Brandon Ferguson,Data Analysis for Business Decisions,97.0,78,68,86
Brandon Ferguson,Data Ethics,73.0,67,89,83
Brandon Ferguson,Data Visualization with Matplotlib,78.0,83,91,87
Brandon Ferguson,Data Analysis with Pandas,61.0,60,80,75
Brandon Ferguson,Data Cleaning & Preprocessing,86.0,97,86,90
Brandon Ferguson,Customer Service Skills for IT,90.0,72,100,94
Brandon Ferguson,Introduction to Finance,76.0,67,83,82
Brandon Ferguson,Multiplayer Game Development,100.0,98,83,94
Brandon Ferguson,Requirements Gathering Techniques,78.0,56,91,85
Brandon Ferguson,Presentation Skills for Business Analysts,87.0,93,59,80
Brandon Ferguson,Introduction to Blockchain,91.0,56,73,83
Brandon Ferguson,Web Application Security,98.0,78,50,80
Brandon Ferguson,MongoDB,52.0,52,74,69
Maria Wilson,Data Cleaning & Preprocessing,100.0,65,77,88
Maria Wilson,Data Visualization with Matplotlib,79.0,90,95,90
Maria Wilson,Data Ethics,76.0,89,92,88
Maria Wilson,Data Analysis for Business Decisions,79.0,81,54,75
Maria Wilson,Data Analysis with Pandas,50.0,60,64,66
Maria Wilson,Introduction to Human Resources,95.0,76,50,78
Maria Wilson,Design Tools Overview,95.0,60,59,80
Maria Wilson,Version Control with Git,54.0,76,78,74
Maria Wilson,Influencer Marketing,58.0,73,55,67
Maria Wilson,RESTful Services,84.0,92,81,87
Martin Long,Data Analysis for Business Decisions,52.0,88,90,78
Martin Long,Data Visualization with Matplotlib,82.0,59,86,85
Martin Long,Data Cleaning & Preprocessing,50.0,78,80,73
Martin Long,Data Ethics,92.0,64,87,89
Martin Long,Data Analysis with Pandas,56.0,79,71,72
Martin Long,Conversion Rate Optimization,78.0,87,87,86
Martin Long,Node.js,99.0,96,83,93
Martin Long,Game Testing Techniques,50.0,78,56,65
Martin Long,Introduction to Human Resources,74.0,70,82,82
Martin Long,Interaction Design Principles,93.0,65,58,79
Martin Long,Microservices in Cloud,93.0,79,80,88
Martin Long,Natural Language Processing,72.0,52,63,72
Martin Long,Training and Development,55.0,94,91,80
Martin Long,iOS Development Basics,72.0,70,91,84
Joseph Lutz,Data Ethics,95.0,79,56,81
Joseph Lutz,Data Visualization with Matplotlib,99.0,70,83,91
Joseph Lutz,Data Analysis for Business Decisions,70.0,66,78,78
Joseph Lutz,Data Cleaning & Preprocessing,65.0,94,86,82
Joseph Lutz,Data Analysis with Pandas,56.0,79,89,79
Joseph Lutz,Podcasting Fundamentals,84.0,100,67,83
Joseph Lutz,Analytics for Marketers,62.0,92,88,82
Joseph Lutz,Financial Analysis Techniques,83.0,58,80,83
Joseph Lutz,Hyperledger Basics,51.0,58,96,77
Joseph Lutz,Digital Sales Techniques,69.0,65,60,72
Joseph Lutz,Risk Management in Cybersecurity,78.0,98,68,81
Stephanie Chambers,Data Cleaning & Preprocessing,71.0,93,62,76
Stephanie Chambers,Data Visualization with Matplotlib,84.0,87,96,92
Stephanie Chambers,Data Ethics,99.0,61,95,94
Stephanie Chambers,Data Analysis with Pandas,63.0,68,65,72
Stephanie Chambers,Data Analysis for Business Decisions,68.0,58,69,74
Stephanie Chambers,Customer Service Skills for IT,98.0,94,96,97
Stephanie Chambers,Blockchain Security,83.0,88,71,83
Stephanie Chambers,Supervised Learning,66.0,54,64,71
Stephanie Chambers,Sales Analytics,69.0,94,94,86
Stephanie Chambers,Google Ads Fundamentals,71.0,72,89,83
Adam Bass,Data Analysis with Pandas,96.0,55,54,78
Adam Bass,Data Ethics,57.0,80,95,81
Adam Bass,Data Visualization with Matplotlib,87.0,94,97,94
Adam Bass,Data Cleaning & Preprocessing,58.0,61,72,72
Adam Bass,Data Analysis for Business Decisions,78.0,55,79,80
Adam Bass,Malware Analysis,78.0,75,83,84
Adam Bass,Project Management Tools Overview,78.0,85,76,82
Adam Bass,MongoDB,98.0,66,55,80
Adam Bass,Containerization with Docker,73.0,71,70,77
Adam Bass,Introduction to Content Creation,91.0,62,71,83
Adam Bass,Deep Learning with TensorFlow,85.0,54,83,84
Adam Bass,Interaction Design Principles,51.0,65,90,76
Adam Bass,Risk Analysis and Management,71.0,90,62,76
Devin Huffman,Data Analysis for Business Decisions,83.0,86,50,75
Devin Huffman,Data Ethics,69.0,70,70,76
Devin Huffman,Data Analysis with Pandas,67.0,51,67,72
Devin Huffman,Data Visualization with Matplotlib,70.0,82,60,74
Devin Huffman,Project Management Basics,67.0,78,76,78
Devin Huffman,Web Application Security,52.0,92,65,70
Devin Huffman,Node.js,71.0,96,71,79
Devin Huffman,Analytics for Marketers,88.0,69,76,84
Devin Huffman,Project Scheduling Techniques,72.0,74,95,86
Devin Huffman,Container Orchestration with Kubernetes,89.0,56,72,82
Devin Huffman,Performance Management Systems,79.0,63,70,78
Devin Huffman,Communication Skills for Project Managers,69.0,54,89,81
Gregory Torres,Data Analysis for Business Decisions,69.0,96,88,85
Gregory Torres,Data Ethics,87.0,52,88,86
Gregory Torres,Data Visualization with Matplotlib,81.0,53,79,81
Gregory Torres,Data Analysis with Pandas,76.0,78,80,82
Gregory Torres,Financial Planning and Forecasting,80.0,74,53,74
Gregory Torres,Customer Service Excellence,98.0,62,96,94
Gregory Torres,Reinforcement Learning,64.0,98,99,87
Gregory Torres,Introduction to UI/UX Design,84.0,96,53,78
Gregory Torres,Sales Fundamentals,96.0,58,71,84
Gregory Torres,Conversion Rate Optimization,95.0,98,93,96
Gregory Torres,Business Case Development,53.0,81,96,80
Gregory Torres,API Development,67.0,85,59,73
Gregory Torres,Ethical Hacking Basics,96.0,83,64,84
Gregory Torres,Responsive Web Design,74.0,59,72,77
Gregory Torres,Influencer Marketing,72.0,94,62,76
William Perez,Data Ethics,57.0,74,50,65
William Perez,Data Visualization with Matplotlib,97.0,60,96,94
William Perez,Data Analysis for Business Decisions,55.0,94,69,73
William Perez,Data Cleaning & Preprocessing,55.0,51,70,69
William Perez,Data Analysis with Pandas,67.0,63,56,69
William Perez,Backend Development Fundamentals,86.0,72,82,86
William Perez,Agile Methodologies,60.0,98,86,81
William Perez,HR Analytics,87.0,66,83,86
William Perez,Deployment of ML Models,80.0,80,72,81
William Perez,Understanding Financial Markets,68.0,60,94,83
William Perez,Microservices in Cloud,65.0,51,75,74
William Perez,Introduction to Human Resources,71.0,63,96,85
William Perez,Change Management Strategies,50.0,66,53,63
James Garcia,Data Visualization with Matplotlib,100.0,53,58,81
James Garcia,Data Cleaning & Preprocessing,91.0,81,58,80
James Garcia,Data Analysis with Pandas,93.0,82,65,84
James Garcia,Data Ethics,88.0,90,64,82
James Garcia,Data Analysis for Business Decisions,71.0,76,89,84
James Garcia,Training and Development,60.0,56,94,80
James Garcia,Requirements Gathering Techniques,95.0,60,87,90
James Garcia,ITIL Foundations,68.0,100,50,71
James Garcia,Security in Cloud Computing,53.0,99,78,76
James Garcia,Google Cloud Platform Essentials,58.0,64,86,77
James Garcia,Decentralized Applications (DApps),99.0,69,84,91
James Garcia,Computer Vision Applications,80.0,68,59,75
Carol Smith,Data Cleaning & Preprocessing,89.0,54,72,82
Carol Smith,Data Analysis with Pandas,51.0,76,78,73
Carol Smith,Data Ethics,75.0,71,79,81
Carol Smith,Data Visualization with Matplotlib,89.0,67,54,77
Carol Smith,Introduction to Business Analysis,67.0,97,62,75
Carol Smith,AI in Robotics,94.0,54,72,84
Carol Smith,User Interface Design for Mobile Apps,95.0,51,98,93
Carol Smith,Big Data with Spark,51.0,58,69,68
Carol Smith,Continuous Integration and Delivery,88.0,98,50,78
Carol Smith,Introduction to AI,87.0,62,70,81
Carol Smith,Malware Analysis,60.0,62,65,70
Carol Smith,Introduction to Finance,51.0,75,88,76
Carol Smith,Introduction to Cloud Computing,92.0,67,58,79
Nicholas Walter,Data Visualization with Matplotlib,80.0,85,89,88
Nicholas Walter,Data Analysis with Pandas,89.0,84,97,94
Nicholas Walter,Data Cleaning & Preprocessing,83.0,76,56,76
Nicholas Walter,Data Analysis for Business Decisions,92.0,60,66,81
Nicholas Walter,Data Ethics,79.0,61,66,77
Nicholas Walter,Web Application Security,88.0,89,62,81
Nicholas Walter,Digital Sales Techniques,98.0,87,66,86
Nicholas Walter,DevOps in the Cloud,75.0,55,88,83
Nicholas Walter,Stakeholder Management,70.0,74,58,72
Nicholas Walter,Quality Management,99.0,98,63,86
Nicholas Walter,Risk Management in Cybersecurity,84.0,89,93,91
Nicholas Walter,Monitoring and Logging,56.0,81,59,68
Nicholas Walter,Vulnerability Assessment,95.0,58,86,89
Nicholas Walter,Video Production Basics,58.0,70,83,76
Dr. Tiffany White,Data Ethics,80.0,84,62,78
Dr. Tiffany White,Data Visualization with Matplotlib,69.0,90,94,86
Dr. Tiffany White,Data Analysis with Pandas,82.0,72,78,83
Dr. Tiffany White,Data Analysis for Business Decisions,74.0,55,52,70
Dr. Tiffany White,Data Cleaning & Preprocessing,69.0,100,65,77
Dr. Tiffany White,Stakeholder Management,78.0,76,60,76
Dr. Tiffany White,Mobile Testing Strategies,79.0,96,50,75
Dr. Tiffany White,Azure Basics,77.0,77,73,80
Dr. Tiffany White,Automating Cloud Deployments,74.0,83,50,72
Dr. Tiffany White,E-commerce Development Basics,57.0,81,54,67
Dr. Tiffany White,Introduction to Blockchain,61.0,98,77,78
Dr. Tiffany White,HTML & CSS,56.0,59,88,76
Jenna Woodward,Data Ethics,61.0,57,97,81
Jenna Woodward,Data Analysis for Business Decisions,99.0,55,98,94
Jenna Woodward,Data Analysis with Pandas,93.0,53,72,83
Jenna Woodward,Data Cleaning & Preprocessing,98.0,98,95,97
Jenna Woodward,Data Visualization with Matplotlib,94.0,69,67,83
Jenna Woodward,Tokenomics,73.0,56,60,72
Jenna Woodward,Reinforcement Learning,99.0,90,82,92
Jenna Woodward,Introduction to Business Analysis,56.0,99,84,79
Jenna Woodward,Introduction to DevOps,61.0,73,54,68
Jenna Woodward,Web Application Security,93.0,75,84,89
Jenna Woodward,Azure Basics,81.0,92,87,88
Jenna Woodward,Responsive Web Design,53.0,58,56,64
Jenna Woodward,Android Development Basics,72.0,89,63,76
Jenna Woodward,Agile Methodologies,85.0,68,55,76
Jenna Woodward,Container Orchestration with Kubernetes,78.0,98,60,78
Kevin Smith,Data Ethics,91.0,90,82,90
Kevin Smith,Data Cleaning & Preprocessing,82.0,97,50,76
Kevin Smith,Data Analysis for Business Decisions,62.0,99,76,78
Kevin Smith,Data Analysis with Pandas,63.0,98,56,71
Kevin Smith,Data Visualization with Matplotlib,66.0,61,50,67
Kevin Smith,Computer Vision Applications,98.0,66,50,78
Kevin Smith,Node.js,64.0,79,94,83
Kevin Smith,Mobile App Design,91.0,67,62,80
Kevin Smith,Machine Learning Basics,95.0,58,82,88
Kevin Smith,Remote Support Techniques,53.0,66,59,66
Kevin Smith,Business Case Development,65.0,82,51,69
Kevin Smith,Wireframing and Prototyping,86.0,52,99,90
Kevin Smith,Responsive Design Principles,81.0,79,50,74
Kevin Smith,Change Management,85.0,94,57,79
Kevin Smith,Quality Management,90.0,67,91,90
Alexis Jones,Data Cleaning & Preprocessing,77.0,54,52,71
Alexis Jones,Data Analysis for Business Decisions,75.0,58,79,80
Alexis Jones,Data Ethics,53.0,90,57,68
Alexis Jones,Data Analysis with Pandas,63.0,93,96,85
Alexis Jones,Data Visualization with Matplotlib,68.0,56,59,70
Alexis Jones,User Research Techniques,57.0,98,80,78
Alexis Jones,2D Game Development,98.0,99,71,89
Alexis Jones,Incident Response,59.0,83,73,74
Alexis Jones,HR Analytics,51.0,56,82,72
Alexis Jones,Financial Reporting Standards,64.0,59,80,76
Alexis Jones,Wireframing and Prototyping,85.0,91,73,84
Alexis Jones,Sales Fundamentals,77.0,54,60,73
Alexis Jones,Customer Service Skills for IT,66.0,67,51,68
Alexis Jones,Communication Skills for Project Managers,96.0,97,56,83
Ernest Brown,Data Analysis with Pandas,98.0,66,74,87
Ernest Brown,Data Analysis for Business Decisions,69.0,65,84,80
Ernest Brown,Data Ethics,75.0,98,84,85
Ernest Brown,Data Visualization with Matplotlib,79.0,57,83,82
Ernest Brown,Data Cleaning & Preprocessing,54.0,67,97,80
Ernest Brown,Content Marketing Strategies,86.0,64,65,79
Ernest Brown,Vulnerability Assessment,59.0,96,91,82
Ernest Brown,Reinforcement Learning,75.0,71,50,71
Ernest Brown,Email Marketing Basics,69.0,54,97,84
Ernest Brown,Network Security Fundamentals,63.0,85,65,73
Ernest Brown,Supervised Learning,83.0,58,75,81
Ernest Brown,Introduction to AI,87.0,60,70,81
Ernest Brown,Risk Management in Projects,93.0,60,54,77
Ernest Brown,Negotiation Techniques,65.0,54,68,72
Ernest Brown,Content Promotion Strategies,65.0,54,66,71
Matthew Ramirez,Data Cleaning & Preprocessing,74.0,94,69,79
Matthew Ramirez,Data Analysis with Pandas,71.0,90,57,74
Matthew Ramirez,Data Visualization with Matplotlib,55.0,86,75,74
Matthew Ramirez,Data Analysis for Business Decisions,96.0,50,55,78
Matthew Ramirez,Data Ethics,92.0,86,60,82
Matthew Ramirez,Closing Sales Strategies,81.0,93,61,79
Matthew Ramirez,Stakeholder Management,76.0,59,94,85
Matthew Ramirez,Conflict Resolution in HR,92.0,86,70,85
Matthew Ramirez,Model Evaluation,96.0,94,77,90
Matthew Ramirez,Blogging for Beginners,100.0,87,69,88
Matthew Ramirez,Virtual Reality Development,87.0,88,84,89
Matthew Ramirez,SWOT Analysis for Business,66.0,51,72,73
Timothy Moore,Data Analysis for Business Decisions,52.0,93,97,81
Timothy Moore,Data Ethics,60.0,85,64,72
Timothy Moore,Data Cleaning & Preprocessing,80.0,78,62,78
Timothy Moore,Data Visualization with Matplotlib,70.0,71,52,70
Timothy Moore,Data Analysis with Pandas,78.0,83,56,75
Timothy Moore,Web Accessibility Standards,60.0,91,74,76
Timothy Moore,Introduction to AI,84.0,50,63,76
Timothy Moore,Communication Skills for Project Managers,77.0,88,82,84
Timothy Moore,Deep Learning Fundamentals,60.0,82,100,84
Timothy Moore,Training and Development,76.0,54,75,78
Timothy Moore,Responsive Design Principles,76.0,100,85,86
Timothy Moore,Conflict Resolution in HR,77.0,85,86,86
Matthew Brown,Data Visualization with Matplotlib,83.0,94,56,78
Matthew Brown,Data Cleaning & Preprocessing,60.0,98,99,85
Matthew Brown,Data Ethics,64.0,71,87,80
Matthew Brown,Data Analysis with Pandas,64.0,74,62,72
Matthew Brown,Data Analysis for Business Decisions,100.0,76,84,92
Matthew Brown,Design Thinking Process,99.0,84,69,87
Matthew Brown,Responsive Web Design,62.0,68,90,80
Matthew Brown,User Research Techniques,83.0,74,57,76
Matthew Brown,Containerization with Docker,59.0,100,61,72
Matthew Brown,Introduction to Business Analysis,52.0,86,67,70
Matthew Brown,SWOT Analysis for Business,73.0,78,76,80
Amanda Lopez,Data Cleaning & Preprocessing,52.0,96,56,67
Amanda Lopez,Data Ethics,99.0,73,70,86
Amanda Lopez,Data Analysis with Pandas,56.0,84,69,72
Amanda Lopez,Data Visualization with Matplotlib,66.0,79,60,72
Amanda Lopez,Data Analysis for Business Decisions,59.0,76,96,82
Amanda Lopez,iOS Development Basics,77.0,92,50,74
Amanda Lopez,Operating Systems Overview,78.0,90,74,82
Amanda Lopez,Video Production Basics,62.0,71,72,74
Amanda Lopez,Ethical Hacking Basics,87.0,67,77,84
Amanda Lopez,Speech Recognition Technologies,78.0,58,55,72
Amanda Lopez,Vulnerability Assessment,94.0,69,86,90
Amanda Lopez,Microservices in Cloud,89.0,79,62,81
Amanda Lopez,Risk Management in Finance,98.0,88,52,81
Amanda Lopez,JavaScript Frameworks Overview,86.0,99,60,81
Timothy Graham,Data Analysis for Business Decisions,80.0,67,54,74
Timothy Graham,Data Cleaning & Preprocessing,88.0,98,58,81
Timothy Graham,Data Visualization with Matplotlib,70.0,67,51,69
Timothy Graham,Data Ethics,64.0,61,80,76
Timothy Graham,Data Analysis with Pandas,54.0,100,93,81
Timothy Graham,Agile Methodologies,60.0,90,67,73
Timothy Graham,Project Management Basics,65.0,64,100,84
Timothy Graham,Supervised Learning,76.0,73,98,88
Timothy Graham,Mobile App Security,57.0,63,75,72
Timothy Graham,Deep Learning with TensorFlow,53.0,70,61,67
Timothy Graham,Risk Management in Cybersecurity,61.0,96,77,78
Timothy Graham,Email Marketing Basics,92.0,69,75,85
Melissa Shepard,Data Analysis with Pandas,78.0,59,98,88
Melissa Shepard,Data Analysis for Business Decisions,70.0,63,82,80
Melissa Shepard,Data Ethics,79.0,61,86,84
Melissa Shepard,Data Visualization with Matplotlib,60.0,98,81,79
Melissa Shepard,Data Cleaning & Preprocessing,95.0,53,71,83
Melissa Shepard,Labor Laws and Compliance,61.0,84,61,71
Melissa Shepard,Presentation Skills for Business Analysts,83.0,95,56,78
Melissa Shepard,JavaScript Frameworks Overview,76.0,82,99,89
Melissa Shepard,Multiplayer Game Development,89.0,57,90,88
Melissa Shepard,AI in Healthcare,85.0,83,94,91
David Gomez,Data Analysis with Pandas,100.0,68,82,90
David Gomez,Data Visualization with Matplotlib,75.0,99,88,87
David Gomez,Data Analysis for Business Decisions,94.0,88,62,83
David Gomez,Data Cleaning & Preprocessing,60.0,63,99,82
David Gomez,Data Ethics,62.0,67,61,70
David Gomez,Smart Contracts Development,94.0,71,85,90
David Gomez,Affiliate Marketing,55.0,100,64,72
David Gomez,SEO for Content Creators,62.0,72,96,82
David Gomez,Configuration Management with Ansible,79.0,84,71,81
David Gomez,Azure Basics,87.0,85,55,78
David Gomez,Financial Planning and Forecasting,53.0,75,64,68
David Gomez,Interaction Design Principles,87.0,66,79,85
Joseph Allison,Data Visualization with Matplotlib,61.0,69,93,81
Joseph Allison,Data Cleaning & Preprocessing,98.0,80,90,94
Joseph Allison,Data Ethics,87.0,79,97,92
Joseph Allison,Data Analysis with Pandas,66.0,64,62,71
Joseph Allison,Data Analysis for Business Decisions,95.0,89,79,90
Joseph Allison,Network Security Fundamentals,51.0,71,59,66
Joseph Allison,Git & GitHub,76.0,70,90,85
Joseph Allison,DevOps in the Cloud,69.0,66,64,73
Joseph Allison,Interaction Design Principles,93.0,90,79,89
Joseph Allison,Cryptocurrency Fundamentals,74.0,59,58,72
Joseph Allison,Publishing Mobile Apps,87.0,81,80,87
Joseph Allison,Blogging for Beginners,58.0,99,71,75
Joseph Allison,Node.js,87.0,83,99,93
Joseph Allison,Computer Vision Applications,51.0,60,65,67
Jennifer Hall,Data Cleaning & Preprocessing,86.0,60,67,80
Jennifer Hall,Data Visualization with Matplotlib,81.0,88,71,82
Jennifer Hall,Data Ethics,66.0,100,93,86
Jennifer Hall,Data Analysis for Business Decisions,76.0,77,64,77
Jennifer Hall,Data Analysis with Pandas,70.0,84,54,72
Jennifer Hall,Network Security Fundamentals,88.0,72,59,79
Jennifer Hall,Employee Engagement Techniques,78.0,84,87,86
Jennifer Hall,Introduction to IT Support,97.0,100,58,84
Jennifer Hall,Time Management for Sales,55.0,70,87,77
Jennifer Hall,Unreal Engine Basics,88.0,92,51,78
Stacy Gibson,Data Cleaning & Preprocessing,83.0,85,63,80
Stacy Gibson,Data Analysis for Business Decisions,56.0,79,69,72
Stacy Gibson,Data Visualization with Matplotlib,98.0,95,53,82
Stacy Gibson,Data Analysis with Pandas,69.0,54,72,75
Stacy Gibson,Introduction to Blockchain,93.0,88,65,84
Stacy Gibson,Troubleshooting Techniques,61.0,80,80,77
Stacy Gibson,Time Series Analysis,76.0,63,89,84
Stacy Gibson,Budgeting Basics,75.0,63,61,74
Stacy Gibson,Introduction to UI/UX Design,87.0,100,62,82
Stacy Gibson,Affiliate Marketing,58.0,95,50,67
Elizabeth Williams,Data Analysis with Pandas,98.0,85,94,96
Elizabeth Williams,Data Visualization with Matplotlib,85.0,58,89,87
Elizabeth Williams,Data Analysis for Business Decisions,84.0,92,81,87
Elizabeth Williams,Data Cleaning & Preprocessing,100.0,84,93,96
Elizabeth Williams,Data Ethics,88.0,70,56,77
Elizabeth Williams,Introduction to Cloud Computing,56.0,71,96,80
Elizabeth Williams,Blogging for Beginners,85.0,89,76,85
Elizabeth Williams,Network Security Fundamentals,84.0,91,91,90
Elizabeth Williams,Video Production Basics,52.0,55,75,70
