user_id,Learning Path ID,Total Certifications,Average Performance,id,User Name
313.0,2.0,12,79.75,313,Teresa Davis
313.0,3.0,12,81.0,313,Teresa Davis
313.0,4.0,12,70.0,313,Teresa Davis
313.0,6.0,12,68.0,313,Teresa Davis
313.0,9.0,12,87.0,313,Teresa Davis
313.0,10.0,12,78.0,313,Teresa Davis
313.0,14.0,12,79.0,313,Teresa Davis
313.0,17.0,12,67.0,313,Teresa Davis
313.0,18.0,12,83.0,313,Teresa Davis
314.0,2.0,11,85.6,314,Sean Cox
314.0,4.0,11,93.0,314,Sean Cox
314.0,8.0,11,65.0,314,Sean Cox
314.0,10.0,11,71.0,314,Sean Cox
314.0,11.0,11,90.0,314,Sean Cox
314.0,17.0,11,77.5,314,Sean Cox
315.0,1.0,14,82.0,315,Matthew Henry
315.0,2.0,14,79.6,315,Matthew Henry
315.0,6.0,14,77.0,315,Matthew Henry
315.0,10.0,14,66.0,315,Matthew Henry
315.0,11.0,14,93.0,315,Matthew Henry
315.0,17.0,14,73.5,315,Matthew Henry
315.0,18.0,14,87.0,315,Matthew Henry
315.0,19.0,14,93.0,315,Matthew Henry
315.0,20.0,14,91.0,315,Matthew Henry
316.0,2.0,10,77.25,316,Andrea Palmer
316.0,6.0,10,81.0,316,Andrea Palmer
316.0,8.0,10,71.0,316,Andrea Palmer
316.0,12.0,10,76.5,316,Andrea Palmer
316.0,17.0,10,74.0,316,Andrea Palmer
317.0,2.0,14,81.0,317,Peter Johnson
317.0,3.0,14,82.0,317,Peter Johnson
317.0,6.0,14,82.0,317,Peter Johnson
317.0,7.0,14,80.0,317,Peter Johnson
317.0,11.0,14,66.0,317,Peter Johnson
317.0,13.0,14,77.0,317,Peter Johnson
317.0,15.0,14,86.0,317,Peter Johnson
317.0,17.0,14,86.0,317,Peter Johnson
317.0,18.0,14,92.0,317,Peter Johnson
317.0,20.0,14,81.0,317,Peter Johnson
318.0,1.0,12,65.0,318,Morgan Walsh
318.0,2.0,12,83.33,318,Morgan Walsh
318.0,4.0,12,80.5,318,Morgan Walsh
318.0,5.0,12,74.0,318,Morgan Walsh
318.0,6.0,12,65.0,318,Morgan Walsh
318.0,14.0,12,76.0,318,Morgan Walsh
318.0,17.0,12,89.5,318,Morgan Walsh
318.0,19.0,12,72.0,318,Morgan Walsh
319.0,2.0,11,74.33,319,Savannah Burns
319.0,4.0,11,84.0,319,Savannah Burns
319.0,10.0,11,88.0,319,Savannah Burns
319.0,14.0,11,86.5,319,Savannah Burns
319.0,15.0,11,88.0,319,Savannah Burns
319.0,16.0,11,87.0,319,Savannah Burns
319.0,17.0,11,77.0,319,Savannah Burns
319.0,18.0,11,82.0,319,Savannah Burns
320.0,1.0,10,88.0,320,Jamie Crawford
320.0,2.0,10,78.5,320,Jamie Crawford
320.0,4.0,10,79.0,320,Jamie Crawford
320.0,13.0,10,76.0,320,Jamie Crawford
320.0,14.0,10,80.0,320,Jamie Crawford
320.0,17.0,10,71.0,320,Jamie Crawford
321.0,2.0,15,76.6,321,Michele Rios
321.0,11.0,15,84.0,321,Michele Rios
321.0,13.0,15,73.0,321,Michele Rios
321.0,17.0,15,77.0,321,Michele Rios
321.0,19.0,15,72.0,321,Michele Rios
321.0,20.0,15,85.5,321,Michele Rios
322.0,2.0,12,74.67,322,Melissa Castro
322.0,4.0,12,84.5,322,Melissa Castro
322.0,7.0,12,80.0,322,Melissa Castro
322.0,9.0,12,83.0,322,Melissa Castro
322.0,11.0,12,83.0,322,Melissa Castro
322.0,12.0,12,78.0,322,Melissa Castro
322.0,14.0,12,80.0,322,Melissa Castro
322.0,17.0,12,79.0,322,Melissa Castro
322.0,18.0,12,78.0,322,Melissa Castro
323.0,2.0,11,80.8,323,Richard Warren
323.0,11.0,11,80.0,323,Richard Warren
323.0,13.0,11,77.0,323,Richard Warren
323.0,17.0,11,92.0,323,Richard Warren
323.0,18.0,11,81.0,323,Richard Warren
323.0,19.0,11,89.0,323,Richard Warren
324.0,2.0,15,81.25,324,Mrs. Jane Wu DDS
324.0,4.0,15,78.0,324,Mrs. Jane Wu DDS
324.0,6.0,15,87.0,324,Mrs. Jane Wu DDS
324.0,8.0,15,76.5,324,Mrs. Jane Wu DDS
324.0,9.0,15,80.0,324,Mrs. Jane Wu DDS
324.0,12.0,15,84.0,324,Mrs. Jane Wu DDS
324.0,13.0,15,82.0,324,Mrs. Jane Wu DDS
324.0,16.0,15,70.0,324,Mrs. Jane Wu DDS
324.0,17.0,15,76.0,324,Mrs. Jane Wu DDS
324.0,19.0,15,91.0,324,Mrs. Jane Wu DDS
325.0,1.0,13,75.0,325,Ricardo Johnson DVM
325.0,2.0,13,80.5,325,Ricardo Johnson DVM
325.0,6.0,13,84.5,325,Ricardo Johnson DVM
325.0,9.0,13,80.0,325,Ricardo Johnson DVM
325.0,14.0,13,92.0,325,Ricardo Johnson DVM
325.0,17.0,13,76.0,325,Ricardo Johnson DVM
325.0,19.0,13,75.0,325,Ricardo Johnson DVM
325.0,20.0,13,81.0,325,Ricardo Johnson DVM
326.0,2.0,12,79.0,326,Catherine Ramsey
326.0,3.0,12,71.0,326,Catherine Ramsey
326.0,8.0,12,88.5,326,Catherine Ramsey
326.0,9.0,12,83.0,326,Catherine Ramsey
326.0,12.0,12,78.0,326,Catherine Ramsey
326.0,15.0,12,85.0,326,Catherine Ramsey
326.0,16.0,12,78.0,326,Catherine Ramsey
326.0,17.0,12,87.0,326,Catherine Ramsey
327.0,1.0,15,80.33,327,William Elliott
327.0,2.0,15,84.6,327,William Elliott
327.0,9.0,15,75.0,327,William Elliott
327.0,14.0,15,88.5,327,William Elliott
327.0,16.0,15,82.0,327,William Elliott
327.0,17.0,15,86.0,327,William Elliott
327.0,19.0,15,83.0,327,William Elliott
328.0,1.0,14,80.0,328,Mr. Joseph Lee
328.0,2.0,14,86.25,328,Mr. Joseph Lee
328.0,10.0,14,74.5,328,Mr. Joseph Lee
328.0,15.0,14,86.0,328,Mr. Joseph Lee
328.0,17.0,14,80.0,328,Mr. Joseph Lee
328.0,18.0,14,83.0,328,Mr. Joseph Lee
328.0,20.0,14,84.0,328,Mr. Joseph Lee
329.0,1.0,15,74.0,329,Erika Hernandez
329.0,2.0,15,80.0,329,Erika Hernandez
329.0,3.0,15,71.0,329,Erika Hernandez
329.0,8.0,15,80.0,329,Erika Hernandez
329.0,11.0,15,88.0,329,Erika Hernandez
329.0,14.0,15,83.0,329,Erika Hernandez
329.0,15.0,15,79.0,329,Erika Hernandez
329.0,17.0,15,85.0,329,Erika Hernandez
329.0,18.0,15,76.0,329,Erika Hernandez
329.0,19.0,15,72.0,329,Erika Hernandez
330.0,2.0,12,80.75,330,Kayla Larson
330.0,3.0,12,90.0,330,Kayla Larson
330.0,6.0,12,81.0,330,Kayla Larson
330.0,9.0,12,94.5,330,Kayla Larson
330.0,14.0,12,69.0,330,Kayla Larson
330.0,15.0,12,72.0,330,Kayla Larson
330.0,17.0,12,81.0,330,Kayla Larson
330.0,19.0,12,66.0,330,Kayla Larson
331.0,2.0,11,80.0,331,Kenneth Guzman
331.0,3.0,11,78.0,331,Kenneth Guzman
331.0,6.0,11,80.0,331,Kenneth Guzman
331.0,8.0,11,75.5,331,Kenneth Guzman
331.0,17.0,11,82.0,331,Kenneth Guzman
331.0,18.0,11,80.0,331,Kenneth Guzman
331.0,20.0,11,79.0,331,Kenneth Guzman
332.0,2.0,10,74.75,332,Daniel White
332.0,4.0,10,69.0,332,Daniel White
332.0,6.0,10,86.0,332,Daniel White
332.0,7.0,10,77.0,332,Daniel White
332.0,15.0,10,79.5,332,Daniel White
332.0,17.0,10,70.0,332,Daniel White
333.0,1.0,12,99.0,333,Hannah Weiss
333.0,2.0,12,80.0,333,Hannah Weiss
333.0,4.0,12,84.0,333,Hannah Weiss
333.0,10.0,12,83.0,333,Hannah Weiss
333.0,11.0,12,83.0,333,Hannah Weiss
333.0,15.0,12,93.0,333,Hannah Weiss
333.0,16.0,12,81.0,333,Hannah Weiss
333.0,17.0,12,77.0,333,Hannah Weiss
333.0,19.0,12,83.0,333,Hannah Weiss
334.0,1.0,14,91.0,334,Megan Mcknight
334.0,2.0,14,77.8,334,Megan Mcknight
334.0,4.0,14,75.0,334,Megan Mcknight
334.0,8.0,14,81.5,334,Megan Mcknight
334.0,14.0,14,90.0,334,Megan Mcknight
334.0,15.0,14,70.0,334,Megan Mcknight
334.0,16.0,14,83.0,334,Megan Mcknight
334.0,17.0,14,79.0,334,Megan Mcknight
334.0,18.0,14,82.0,334,Megan Mcknight
335.0,1.0,13,84.5,335,Frank Benson
335.0,2.0,13,84.75,335,Frank Benson
335.0,3.0,13,88.0,335,Frank Benson
335.0,4.0,13,76.0,335,Frank Benson
335.0,5.0,13,76.0,335,Frank Benson
335.0,11.0,13,82.0,335,Frank Benson
335.0,13.0,13,79.0,335,Frank Benson
335.0,16.0,13,80.0,335,Frank Benson
335.0,17.0,13,74.0,335,Frank Benson
336.0,2.0,14,77.75,336,Margaret Nguyen
336.0,3.0,14,78.0,336,Margaret Nguyen
336.0,9.0,14,70.0,336,Margaret Nguyen
336.0,10.0,14,76.0,336,Margaret Nguyen
336.0,13.0,14,82.0,336,Margaret Nguyen
336.0,17.0,14,86.0,336,Margaret Nguyen
336.0,18.0,14,82.0,336,Margaret Nguyen
336.0,20.0,14,80.5,336,Margaret Nguyen
337.0,1.0,10,84.0,337,Darryl Harrison
337.0,2.0,10,77.75,337,Darryl Harrison
337.0,5.0,10,81.0,337,Darryl Harrison
337.0,8.0,10,69.0,337,Darryl Harrison
337.0,12.0,10,72.0,337,Darryl Harrison
337.0,16.0,10,86.0,337,Darryl Harrison
337.0,17.0,10,83.0,337,Darryl Harrison
338.0,2.0,13,76.5,338,Wanda Walker
338.0,3.0,13,69.0,338,Wanda Walker
338.0,4.0,13,87.0,338,Wanda Walker
338.0,5.0,13,87.0,338,Wanda Walker
338.0,7.0,13,77.0,338,Wanda Walker
338.0,8.0,13,86.0,338,Wanda Walker
338.0,10.0,13,82.0,338,Wanda Walker
338.0,11.0,13,69.0,338,Wanda Walker
338.0,12.0,13,80.0,338,Wanda Walker
338.0,17.0,13,95.0,338,Wanda Walker
339.0,2.0,15,82.75,339,Randy Ferguson
339.0,3.0,15,75.0,339,Randy Ferguson
339.0,5.0,15,71.0,339,Randy Ferguson
339.0,6.0,15,73.0,339,Randy Ferguson
339.0,7.0,15,79.67,339,Randy Ferguson
339.0,9.0,15,86.0,339,Randy Ferguson
339.0,12.0,15,71.0,339,Randy Ferguson
339.0,16.0,15,76.0,339,Randy Ferguson
339.0,17.0,15,84.0,339,Randy Ferguson
340.0,2.0,10,78.75,340,Mr. Allen Sanchez
340.0,3.0,10,92.0,340,Mr. Allen Sanchez
340.0,8.0,10,79.0,340,Mr. Allen Sanchez
340.0,9.0,10,74.0,340,Mr. Allen Sanchez
340.0,12.0,10,69.0,340,Mr. Allen Sanchez
340.0,14.0,10,76.0,340,Mr. Allen Sanchez
340.0,17.0,10,75.0,340,Mr. Allen Sanchez
341.0,1.0,15,90.0,341,William Dunlap
341.0,2.0,15,78.25,341,William Dunlap
341.0,4.0,15,92.0,341,William Dunlap
341.0,6.0,15,77.0,341,William Dunlap
341.0,9.0,15,62.0,341,William Dunlap
341.0,10.0,15,79.0,341,William Dunlap
341.0,13.0,15,85.0,341,William Dunlap
341.0,14.0,15,80.0,341,William Dunlap
341.0,15.0,15,85.0,341,William Dunlap
341.0,16.0,15,82.0,341,William Dunlap
341.0,17.0,15,69.0,341,William Dunlap
341.0,18.0,15,80.0,341,William Dunlap
342.0,2.0,13,79.5,342,Joshua Vasquez
342.0,4.0,13,80.0,342,Joshua Vasquez
342.0,9.0,13,79.0,342,Joshua Vasquez
342.0,11.0,13,68.0,342,Joshua Vasquez
342.0,13.0,13,87.0,342,Joshua Vasquez
342.0,14.0,13,67.0,342,Joshua Vasquez
342.0,16.0,13,78.5,342,Joshua Vasquez
342.0,17.0,13,82.0,342,Joshua Vasquez
342.0,19.0,13,87.0,342,Joshua Vasquez
343.0,1.0,13,72.0,343,Kristin Scott
343.0,2.0,13,79.0,343,Kristin Scott
343.0,4.0,13,83.0,343,Kristin Scott
343.0,8.0,13,73.0,343,Kristin Scott
343.0,14.0,13,83.0,343,Kristin Scott
343.0,15.0,13,66.0,343,Kristin Scott
343.0,16.0,13,91.0,343,Kristin Scott
343.0,17.0,13,94.0,343,Kristin Scott
343.0,20.0,13,75.0,343,Kristin Scott
344.0,2.0,11,79.0,344,Martha Collins
344.0,5.0,11,88.0,344,Martha Collins
344.0,8.0,11,74.0,344,Martha Collins
344.0,11.0,11,89.0,344,Martha Collins
344.0,13.0,11,89.0,344,Martha Collins
344.0,16.0,11,83.0,344,Martha Collins
344.0,17.0,11,78.0,344,Martha Collins
344.0,19.0,11,77.0,344,Martha Collins
345.0,2.0,11,74.5,345,Erik Diaz
345.0,8.0,11,78.0,345,Erik Diaz
345.0,11.0,11,70.0,345,Erik Diaz
345.0,13.0,11,85.5,345,Erik Diaz
345.0,17.0,11,74.5,345,Erik Diaz
345.0,18.0,11,88.0,345,Erik Diaz
346.0,1.0,13,82.0,346,Kimberly Edwards
346.0,2.0,13,72.75,346,Kimberly Edwards
346.0,5.0,13,79.0,346,Kimberly Edwards
346.0,12.0,13,82.0,346,Kimberly Edwards
346.0,15.0,13,82.0,346,Kimberly Edwards
346.0,17.0,13,88.0,346,Kimberly Edwards
346.0,18.0,13,76.0,346,Kimberly Edwards
347.0,2.0,15,86.5,347,Shawn Yang
347.0,3.0,15,80.0,347,Shawn Yang
347.0,4.0,15,79.0,347,Shawn Yang
347.0,6.0,15,78.0,347,Shawn Yang
347.0,10.0,15,86.5,347,Shawn Yang
347.0,14.0,15,77.0,347,Shawn Yang
347.0,16.0,15,87.5,347,Shawn Yang
347.0,17.0,15,82.0,347,Shawn Yang
347.0,19.0,15,78.0,347,Shawn Yang
347.0,20.0,15,93.0,347,Shawn Yang
348.0,2.0,11,80.75,348,Molly Mata
348.0,4.0,11,88.0,348,Molly Mata
348.0,7.0,11,77.0,348,Molly Mata
348.0,11.0,11,80.0,348,Molly Mata
348.0,12.0,11,84.0,348,Molly Mata
348.0,13.0,11,79.0,348,Molly Mata
348.0,16.0,11,84.0,348,Molly Mata
348.0,17.0,11,79.0,348,Molly Mata
349.0,2.0,10,80.75,349,Adam Myers
349.0,3.0,10,78.0,349,Adam Myers
349.0,5.0,10,83.0,349,Adam Myers
349.0,7.0,10,85.0,349,Adam Myers
349.0,13.0,10,73.0,349,Adam Myers
349.0,16.0,10,83.0,349,Adam Myers
349.0,17.0,10,86.0,349,Adam Myers
350.0,2.0,14,78.75,350,Megan Campbell
350.0,4.0,14,94.0,350,Megan Campbell
350.0,7.0,14,83.0,350,Megan Campbell
350.0,12.0,14,77.33,350,Megan Campbell
350.0,14.0,14,87.0,350,Megan Campbell
350.0,15.0,14,86.0,350,Megan Campbell
350.0,16.0,14,83.0,350,Megan Campbell
350.0,17.0,14,68.0,350,Megan Campbell
350.0,19.0,14,81.0,350,Megan Campbell
351.0,1.0,13,68.0,351,Christine Fisher
351.0,2.0,13,79.0,351,Christine Fisher
351.0,4.0,13,79.0,351,Christine Fisher
351.0,8.0,13,82.0,351,Christine Fisher
351.0,11.0,13,68.0,351,Christine Fisher
351.0,14.0,13,72.0,351,Christine Fisher
351.0,15.0,13,67.0,351,Christine Fisher
351.0,17.0,13,78.0,351,Christine Fisher
352.0,1.0,15,80.5,352,Jasmine Castillo
352.0,2.0,15,76.6,352,Jasmine Castillo
352.0,7.0,15,84.5,352,Jasmine Castillo
352.0,8.0,15,83.5,352,Jasmine Castillo
352.0,12.0,15,79.5,352,Jasmine Castillo
352.0,14.0,15,80.0,352,Jasmine Castillo
352.0,17.0,15,81.0,352,Jasmine Castillo
353.0,2.0,12,88.5,353,Joshua Armstrong
353.0,3.0,12,75.0,353,Joshua Armstrong
353.0,7.0,12,70.0,353,Joshua Armstrong
353.0,9.0,12,80.0,353,Joshua Armstrong
353.0,11.0,12,75.0,353,Joshua Armstrong
353.0,17.0,12,89.0,353,Joshua Armstrong
353.0,18.0,12,73.0,353,Joshua Armstrong
353.0,20.0,12,89.0,353,Joshua Armstrong
354.0,2.0,14,81.0,354,Stephanie Moreno
354.0,3.0,14,76.0,354,Stephanie Moreno
354.0,6.0,14,78.0,354,Stephanie Moreno
354.0,13.0,14,77.0,354,Stephanie Moreno
354.0,14.0,14,85.0,354,Stephanie Moreno
354.0,15.0,14,85.0,354,Stephanie Moreno
354.0,17.0,14,85.0,354,Stephanie Moreno
354.0,18.0,14,78.0,354,Stephanie Moreno
354.0,20.0,14,98.0,354,Stephanie Moreno
355.0,1.0,11,86.0,355,Monica Marks
355.0,2.0,11,85.0,355,Monica Marks
355.0,3.0,11,89.0,355,Monica Marks
355.0,9.0,11,75.0,355,Monica Marks
355.0,11.0,11,90.0,355,Monica Marks
355.0,12.0,11,89.0,355,Monica Marks
355.0,13.0,11,78.0,355,Monica Marks
355.0,17.0,11,76.0,355,Monica Marks
356.0,1.0,11,74.0,356,Adam Myers
356.0,2.0,11,84.0,356,Adam Myers
356.0,9.0,11,92.0,356,Adam Myers
356.0,17.0,11,73.0,356,Adam Myers
356.0,19.0,11,81.33,356,Adam Myers
357.0,2.0,11,82.75,357,David Shaw
357.0,3.0,11,82.0,357,David Shaw
357.0,5.0,11,83.0,357,David Shaw
357.0,10.0,11,82.0,357,David Shaw
357.0,13.0,11,91.0,357,David Shaw
357.0,15.0,11,76.0,357,David Shaw
357.0,17.0,11,92.0,357,David Shaw
357.0,19.0,11,81.0,357,David Shaw
358.0,2.0,10,78.75,358,Kayla Walker
358.0,3.0,10,77.0,358,Kayla Walker
358.0,5.0,10,86.0,358,Kayla Walker
358.0,6.0,10,73.0,358,Kayla Walker
358.0,12.0,10,89.0,358,Kayla Walker
358.0,17.0,10,83.0,358,Kayla Walker
358.0,18.0,10,83.0,358,Kayla Walker
359.0,2.0,15,81.67,359,Mary Hardin
359.0,3.0,15,71.0,359,Mary Hardin
359.0,5.0,15,84.33,359,Mary Hardin
359.0,8.0,15,80.67,359,Mary Hardin
359.0,13.0,15,83.0,359,Mary Hardin
359.0,15.0,15,73.0,359,Mary Hardin
359.0,17.0,15,77.0,359,Mary Hardin
360.0,2.0,13,76.0,360,Scott Hunt
360.0,3.0,13,69.0,360,Scott Hunt
360.0,5.0,13,75.0,360,Scott Hunt
360.0,6.0,13,88.0,360,Scott Hunt
360.0,7.0,13,82.0,360,Scott Hunt
360.0,9.0,13,77.0,360,Scott Hunt
360.0,10.0,13,92.0,360,Scott Hunt
360.0,14.0,13,73.0,360,Scott Hunt
360.0,17.0,13,80.0,360,Scott Hunt
360.0,20.0,13,86.0,360,Scott Hunt
361.0,2.0,10,75.2,361,Jillian Rose
361.0,3.0,10,98.0,361,Jillian Rose
361.0,9.0,10,76.0,361,Jillian Rose
361.0,16.0,10,78.0,361,Jillian Rose
361.0,17.0,10,90.0,361,Jillian Rose
361.0,20.0,10,76.0,361,Jillian Rose
362.0,1.0,10,80.0,362,Anthony Johnson
362.0,2.0,10,80.75,362,Anthony Johnson
362.0,8.0,10,87.0,362,Anthony Johnson
362.0,11.0,10,85.0,362,Anthony Johnson
362.0,12.0,10,85.0,362,Anthony Johnson
362.0,16.0,10,75.0,362,Anthony Johnson
362.0,17.0,10,95.0,362,Anthony Johnson
363.0,1.0,14,77.0,363,Melissa Mccarty
363.0,2.0,14,82.67,363,Melissa Mccarty
363.0,3.0,14,85.0,363,Melissa Mccarty
363.0,4.0,14,90.0,363,Melissa Mccarty
363.0,6.0,14,86.0,363,Melissa Mccarty
363.0,7.0,14,88.0,363,Melissa Mccarty
363.0,10.0,14,81.0,363,Melissa Mccarty
363.0,13.0,14,64.0,363,Melissa Mccarty
363.0,17.0,14,80.5,363,Melissa Mccarty
363.0,18.0,14,77.5,363,Melissa Mccarty
364.0,2.0,10,73.67,364,Curtis Hayes
364.0,5.0,10,85.0,364,Curtis Hayes
364.0,7.0,10,97.0,364,Curtis Hayes
364.0,11.0,10,79.0,364,Curtis Hayes
364.0,12.0,10,81.0,364,Curtis Hayes
364.0,17.0,10,74.0,364,Curtis Hayes
364.0,18.0,10,78.0,364,Curtis Hayes
365.0,2.0,12,77.75,365,Dana Wright
365.0,6.0,12,69.0,365,Dana Wright
365.0,7.0,12,83.0,365,Dana Wright
365.0,8.0,12,81.5,365,Dana Wright
365.0,11.0,12,91.0,365,Dana Wright
365.0,13.0,12,78.0,365,Dana Wright
365.0,17.0,12,90.0,365,Dana Wright
365.0,18.0,12,84.0,365,Dana Wright
366.0,1.0,13,92.0,366,Christian Rowe
366.0,2.0,13,71.75,366,Christian Rowe
366.0,4.0,13,74.0,366,Christian Rowe
366.0,5.0,13,75.0,366,Christian Rowe
366.0,12.0,13,77.0,366,Christian Rowe
366.0,17.0,13,88.5,366,Christian Rowe
366.0,19.0,13,95.0,366,Christian Rowe
367.0,1.0,12,80.0,367,Christopher Gonzalez
367.0,2.0,12,85.67,367,Christopher Gonzalez
367.0,3.0,12,73.0,367,Christopher Gonzalez
367.0,7.0,12,78.0,367,Christopher Gonzalez
367.0,9.0,12,85.0,367,Christopher Gonzalez
367.0,12.0,12,75.0,367,Christopher Gonzalez
367.0,13.0,12,76.0,367,Christopher Gonzalez
367.0,17.0,12,88.0,367,Christopher Gonzalez
367.0,19.0,12,80.0,367,Christopher Gonzalez
367.0,20.0,12,79.0,367,Christopher Gonzalez
368.0,2.0,15,84.75,368,Justin Noble
368.0,4.0,15,71.33,368,Justin Noble
368.0,9.0,15,76.0,368,Justin Noble
368.0,10.0,15,73.5,368,Justin Noble
368.0,16.0,15,80.5,368,Justin Noble
368.0,17.0,15,87.0,368,Justin Noble
368.0,19.0,15,83.0,368,Justin Noble
369.0,1.0,11,78.0,369,Steven Stephenson
369.0,2.0,11,84.25,369,Steven Stephenson
369.0,5.0,11,76.0,369,Steven Stephenson
369.0,7.0,11,85.0,369,Steven Stephenson
369.0,11.0,11,76.0,369,Steven Stephenson
369.0,16.0,11,76.0,369,Steven Stephenson
369.0,17.0,11,78.0,369,Steven Stephenson
370.0,1.0,13,81.0,370,Jonathan Sanchez
370.0,2.0,13,83.0,370,Jonathan Sanchez
370.0,7.0,13,80.0,370,Jonathan Sanchez
370.0,10.0,13,81.0,370,Jonathan Sanchez
370.0,13.0,13,84.0,370,Jonathan Sanchez
370.0,14.0,13,95.0,370,Jonathan Sanchez
370.0,15.0,13,77.0,370,Jonathan Sanchez
370.0,17.0,13,73.0,370,Jonathan Sanchez
371.0,1.0,14,73.0,371,Daniel Khan
371.0,2.0,14,79.75,371,Daniel Khan
371.0,5.0,14,78.0,371,Daniel Khan
371.0,9.0,14,87.0,371,Daniel Khan
371.0,10.0,14,94.0,371,Daniel Khan
371.0,11.0,14,94.0,371,Daniel Khan
371.0,12.0,14,75.0,371,Daniel Khan
371.0,16.0,14,80.0,371,Daniel Khan
371.0,17.0,14,71.0,371,Daniel Khan
371.0,18.0,14,79.0,371,Daniel Khan
371.0,20.0,14,82.0,371,Daniel Khan
372.0,2.0,10,81.75,372,Michelle Hunter
372.0,6.0,10,77.5,372,Michelle Hunter
372.0,13.0,10,90.0,372,Michelle Hunter
372.0,15.0,10,80.0,372,Michelle Hunter
372.0,17.0,10,78.5,372,Michelle Hunter
373.0,2.0,10,79.0,373,Michael Vasquez
373.0,4.0,10,81.0,373,Michael Vasquez
373.0,7.0,10,79.0,373,Michael Vasquez
373.0,10.0,10,73.0,373,Michael Vasquez
373.0,11.0,10,74.0,373,Michael Vasquez
373.0,12.0,10,71.0,373,Michael Vasquez
373.0,17.0,10,78.5,373,Michael Vasquez
374.0,1.0,10,82.0,374,Dr. Isaac Wagner
374.0,2.0,10,80.25,374,Dr. Isaac Wagner
374.0,5.0,10,95.0,374,Dr. Isaac Wagner
374.0,7.0,10,74.0,374,Dr. Isaac Wagner
374.0,10.0,10,86.0,374,Dr. Isaac Wagner
374.0,13.0,10,80.0,374,Dr. Isaac Wagner
374.0,17.0,10,69.0,374,Dr. Isaac Wagner
375.0,2.0,15,78.5,375,Angela Herrera
375.0,3.0,15,70.0,375,Angela Herrera
375.0,6.0,15,64.0,375,Angela Herrera
375.0,8.0,15,68.0,375,Angela Herrera
375.0,10.0,15,84.0,375,Angela Herrera
375.0,13.0,15,81.0,375,Angela Herrera
375.0,14.0,15,75.5,375,Angela Herrera
375.0,16.0,15,73.0,375,Angela Herrera
375.0,17.0,15,74.0,375,Angela Herrera
375.0,18.0,15,78.0,375,Angela Herrera
376.0,1.0,12,82.0,376,Mary Olson
376.0,2.0,12,89.2,376,Mary Olson
376.0,5.0,12,86.0,376,Mary Olson
376.0,6.0,12,79.0,376,Mary Olson
376.0,11.0,12,68.0,376,Mary Olson
376.0,13.0,12,80.0,376,Mary Olson
376.0,17.0,12,78.0,376,Mary Olson
376.0,20.0,12,92.0,376,Mary Olson
377.0,2.0,13,90.5,377,Anthony Welch
377.0,4.0,13,74.0,377,Anthony Welch
377.0,8.0,13,72.0,377,Anthony Welch
377.0,9.0,13,70.0,377,Anthony Welch
377.0,13.0,13,84.0,377,Anthony Welch
377.0,14.0,13,71.0,377,Anthony Welch
377.0,16.0,13,92.0,377,Anthony Welch
377.0,17.0,13,76.0,377,Anthony Welch
377.0,18.0,13,77.0,377,Anthony Welch
377.0,20.0,13,90.0,377,Anthony Welch
378.0,2.0,10,81.2,378,Wesley Johnson
378.0,4.0,10,74.0,378,Wesley Johnson
378.0,5.0,10,71.0,378,Wesley Johnson
378.0,7.0,10,75.0,378,Wesley Johnson
378.0,10.0,10,67.0,378,Wesley Johnson
378.0,17.0,10,84.0,378,Wesley Johnson
379.0,2.0,12,73.5,379,Evan Maldonado
379.0,4.0,12,85.0,379,Evan Maldonado
379.0,5.0,12,80.0,379,Evan Maldonado
379.0,8.0,12,68.0,379,Evan Maldonado
379.0,13.0,12,81.0,379,Evan Maldonado
379.0,16.0,12,78.0,379,Evan Maldonado
379.0,17.0,12,78.0,379,Evan Maldonado
379.0,18.0,12,72.0,379,Evan Maldonado
380.0,1.0,15,83.0,380,Crystal Ramirez
380.0,2.0,15,80.5,380,Crystal Ramirez
380.0,7.0,15,91.0,380,Crystal Ramirez
380.0,9.0,15,66.0,380,Crystal Ramirez
380.0,10.0,15,79.0,380,Crystal Ramirez
380.0,14.0,15,77.0,380,Crystal Ramirez
380.0,15.0,15,86.0,380,Crystal Ramirez
380.0,16.0,15,83.0,380,Crystal Ramirez
380.0,17.0,15,86.0,380,Crystal Ramirez
380.0,18.0,15,74.0,380,Crystal Ramirez
380.0,19.0,15,75.0,380,Crystal Ramirez
381.0,2.0,13,79.4,381,Jose Parker
381.0,8.0,13,90.0,381,Jose Parker
381.0,9.0,13,67.0,381,Jose Parker
381.0,10.0,13,74.0,381,Jose Parker
381.0,13.0,13,85.0,381,Jose Parker
381.0,15.0,13,80.0,381,Jose Parker
381.0,17.0,13,69.0,381,Jose Parker
381.0,18.0,13,76.0,381,Jose Parker
382.0,1.0,14,74.0,382,Angela Weaver
382.0,2.0,14,79.75,382,Angela Weaver
382.0,3.0,14,78.5,382,Angela Weaver
382.0,10.0,14,93.0,382,Angela Weaver
382.0,11.0,14,79.0,382,Angela Weaver
382.0,12.0,14,84.0,382,Angela Weaver
382.0,14.0,14,75.0,382,Angela Weaver
382.0,15.0,14,86.0,382,Angela Weaver
382.0,17.0,14,79.0,382,Angela Weaver
382.0,19.0,14,86.0,382,Angela Weaver
383.0,2.0,13,76.4,383,Michael Cole
383.0,4.0,13,83.0,383,Michael Cole
383.0,5.0,13,82.5,383,Michael Cole
383.0,9.0,13,81.0,383,Michael Cole
